road_name,area,latitude,longitude,road_type,hour,date,congestion_level,average_speed_kmh,vehicle_density,delay_minutes,traffic_percentage,road_capacity_vph,road_width_m,signal_count,peak_hour,accident_probability,traffic_direction,is_road_closed,weather_condition,data_source
Outer Ring Road (E),Marathahalli,12.960449,77.700061,ring_road,15,2024-01-11,0.415,36.4,111.9,1.0,41.5,6000,60,0,0,0.082,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961308,77.700081,ring_road,16,2024-01-11,0.419,39.7,105.5,1.0,41.9,6000,60,3,0,0.083,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.96046,77.698351,ring_road,17,2024-01-11,0.828,18.5,172.1,4.3,82.8,6000,60,2,1,0.144,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.957874,77.698662,ring_road,18,2024-01-11,0.828,15.5,219.6,4.3,82.8,6000,60,1,1,0.144,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.956154,77.6979,ring_road,19,2024-01-11,0.774,21.6,177.6,3.5,77.4,6000,60,1,1,0.136,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961915,77.695516,ring_road,20,2024-01-11,0.761,22.1,222.7,3.3,76.1,6000,60,0,1,0.184,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.960825,77.694544,ring_road,21,2024-01-11,0.431,37.1,125.0,1.0,43.1,6000,60,1,0,0.135,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958562,77.698208,ring_road,22,2024-01-11,0.151,51.3,42.0,0.3,15.1,6000,60,1,0,0.093,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958666,77.698441,ring_road,23,2024-01-11,0.17,54.2,50.0,0.3,17.0,6000,60,3,0,0.096,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957912,77.696021,ring_road,0,2024-01-12,0.193,52.6,39.9,0.4,19.3,6000,60,2,0,0.049,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960079,77.697084,ring_road,1,2024-01-12,0.153,50.2,38.3,0.3,15.3,6000,60,3,0,0.043,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.961734,77.697807,ring_road,2,2024-01-12,0.177,48.4,50.8,0.3,17.7,6000,60,3,0,0.046,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956815,77.696548,ring_road,3,2024-01-12,0.198,47.7,55.4,0.4,19.8,6000,60,0,0,0.05,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959924,77.696304,ring_road,4,2024-01-12,0.142,53.3,32.8,0.2,14.2,6000,60,0,0,0.041,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958117,77.699185,ring_road,5,2024-01-12,0.196,50.8,43.4,0.4,19.6,6000,60,2,0,0.049,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958187,77.695864,ring_road,6,2024-01-12,0.389,40.4,103.0,0.9,38.9,6000,60,3,0,0.078,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956472,77.695924,ring_road,7,2024-01-12,0.878,13.5,200.4,5.3,87.8,6000,60,3,1,0.152,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960824,77.694372,ring_road,8,2024-01-12,0.862,18.8,223.3,4.9,86.2,6000,60,1,1,0.149,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957246,77.696529,ring_road,9,2024-01-12,0.841,19.0,220.5,4.5,84.1,6000,60,3,1,0.146,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.95968,77.698402,ring_road,10,2024-01-12,0.404,41.5,83.2,0.9,40.4,6000,60,1,0,0.081,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960357,77.69868,ring_road,11,2024-01-12,0.448,39.0,101.9,1.1,44.8,6000,60,2,0,0.087,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956691,77.694729,ring_road,12,2024-01-12,0.543,34.2,157.7,1.5,54.3,6000,60,3,0,0.101,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958507,77.699019,ring_road,13,2024-01-12,0.55,30.5,113.1,1.6,55.0,6000,60,3,0,0.102,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956758,77.696205,ring_road,14,2024-01-12,0.483,36.4,96.7,1.3,48.3,6000,60,1,0,0.092,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960633,77.695555,ring_road,15,2024-01-12,0.358,43.8,102.6,0.8,35.8,6000,60,1,0,0.074,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.959196,77.69851,ring_road,16,2024-01-12,0.402,37.6,91.8,0.9,40.2,6000,60,2,0,0.08,outbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.958675,77.699733,ring_road,17,2024-01-12,0.759,20.0,222.3,3.3,75.9,6000,60,2,1,0.134,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960845,77.695056,ring_road,18,2024-01-12,0.849,16.9,194.3,4.7,84.9,6000,60,2,1,0.147,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957309,77.698007,ring_road,19,2024-01-12,0.775,22.2,188.7,3.5,77.5,6000,60,1,1,0.136,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.957428,77.696379,ring_road,20,2024-01-12,0.823,15.8,187.5,4.2,82.3,6000,60,3,1,0.193,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956138,77.694953,ring_road,21,2024-01-12,0.426,39.5,113.5,1.0,42.6,6000,60,0,0,0.134,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958562,77.694551,ring_road,22,2024-01-12,0.132,51.9,28.4,0.2,13.2,6000,60,2,0,0.09,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.956638,77.69944,ring_road,23,2024-01-12,0.185,52.3,47.6,0.3,18.5,6000,60,3,0,0.098,one_way,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.961152,77.697339,ring_road,0,2024-01-13,0.207,47.7,55.9,0.4,20.7,6000,60,2,0,0.051,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958504,77.699679,ring_road,1,2024-01-13,0.142,52.6,35.8,0.2,14.2,6000,60,3,0,0.041,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960232,77.694941,ring_road,2,2024-01-13,0.184,49.0,47.7,0.3,18.4,6000,60,1,0,0.048,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957402,77.694837,ring_road,3,2024-01-13,0.146,55.0,37.4,0.3,14.6,6000,60,3,0,0.042,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959882,77.694512,ring_road,4,2024-01-13,0.162,52.0,37.8,0.3,16.2,6000,60,0,0,0.044,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961385,77.694953,ring_road,5,2024-01-13,0.125,53.9,25.7,0.2,12.5,6000,60,3,0,0.039,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960689,77.697097,ring_road,6,2024-01-13,0.417,38.1,100.2,1.0,41.7,6000,60,2,0,0.083,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960664,77.697744,ring_road,7,2024-01-13,0.903,14.0,234.0,5.9,90.3,6000,60,1,1,0.155,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.95836,77.697563,ring_road,8,2024-01-13,0.892,16.3,262.9,5.6,89.2,6000,60,0,1,0.154,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961111,77.69718,ring_road,9,2024-01-13,0.839,16.4,202.3,4.5,83.9,6000,60,1,1,0.146,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961508,77.695446,ring_road,10,2024-01-13,0.423,35.5,104.3,1.0,42.3,6000,60,3,0,0.083,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958827,77.69686,ring_road,11,2024-01-13,0.353,41.6,95.5,0.8,35.3,6000,60,2,0,0.073,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957019,77.696475,ring_road,12,2024-01-13,0.537,31.1,147.8,1.5,53.7,6000,60,1,0,0.101,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.96043,77.696255,ring_road,13,2024-01-13,0.536,34.7,149.5,1.5,53.6,6000,60,0,0,0.1,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961244,77.699809,ring_road,14,2024-01-13,0.482,33.7,138.2,1.3,48.2,6000,60,2,0,0.092,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960364,77.697963,ring_road,15,2024-01-13,0.358,42.0,94.7,0.8,35.8,6000,60,3,0,0.074,one_way,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957328,77.694172,ring_road,16,2024-01-13,0.427,37.4,93.1,1.0,42.7,6000,60,1,0,0.084,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959869,77.699467,ring_road,17,2024-01-13,0.785,17.5,182.2,3.6,78.5,6000,60,0,1,0.138,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.957258,77.699926,ring_road,18,2024-01-13,0.834,16.0,178.0,4.4,83.4,6000,60,2,1,0.145,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.958471,77.699495,ring_road,19,2024-01-13,0.805,17.0,228.7,3.9,80.5,6000,60,3,1,0.141,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961456,77.699313,ring_road,20,2024-01-13,0.776,19.8,194.4,3.5,77.6,6000,60,1,1,0.186,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961954,77.697747,ring_road,21,2024-01-13,0.407,37.6,97.9,1.0,40.7,6000,60,0,0,0.131,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958674,77.698318,ring_road,22,2024-01-13,0.188,50.1,47.6,0.3,18.8,6000,60,3,0,0.098,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958142,77.695163,ring_road,23,2024-01-13,0.195,50.1,48.4,0.4,19.5,6000,60,2,0,0.099,one_way,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.960392,77.698846,ring_road,0,2024-01-14,0.204,48.5,57.1,0.4,20.4,6000,60,0,0,0.051,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957106,77.69786,ring_road,1,2024-01-14,0.204,50.4,59.0,0.4,20.4,6000,60,3,0,0.051,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960771,77.699087,ring_road,2,2024-01-14,0.187,49.1,51.3,0.3,18.7,6000,60,0,0,0.048,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960534,77.696878,ring_road,3,2024-01-14,0.141,53.9,32.6,0.2,14.1,6000,60,0,0,0.041,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957168,77.694565,ring_road,4,2024-01-14,0.17,50.8,36.7,0.3,17.0,6000,60,3,0,0.045,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956497,77.696845,ring_road,5,2024-01-14,0.172,53.3,34.7,0.3,17.2,6000,60,1,0,0.046,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957492,77.696494,ring_road,6,2024-01-14,0.424,36.3,96.3,1.0,42.4,6000,60,1,0,0.084,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959766,77.694587,ring_road,7,2024-01-14,0.852,15.6,232.6,4.7,85.2,6000,60,2,1,0.148,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957836,77.698457,ring_road,8,2024-01-14,0.894,14.3,262.3,5.7,89.4,6000,60,0,1,0.154,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959047,77.698173,ring_road,9,2024-01-14,0.903,12.3,262.2,5.9,90.3,6000,60,0,1,0.155,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958014,77.697098,ring_road,10,2024-01-14,0.365,40.0,94.3,0.8,36.5,6000,60,0,0,0.075,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956128,77.697998,ring_road,11,2024-01-14,0.387,41.1,96.4,0.9,38.7,6000,60,1,0,0.078,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957422,77.695443,ring_road,12,2024-01-14,0.512,32.9,107.3,1.4,51.2,6000,60,3,0,0.097,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956933,77.694574,ring_road,13,2024-01-14,0.564,30.9,115.1,1.7,56.4,6000,60,2,0,0.105,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.95832,77.698923,ring_road,14,2024-01-14,0.529,31.1,132.1,1.5,52.9,6000,60,0,0,0.099,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.9587,77.698859,ring_road,15,2024-01-14,0.382,40.3,104.0,0.9,38.2,6000,60,1,0,0.077,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961903,77.69807,ring_road,16,2024-01-14,0.416,38.2,104.2,1.0,41.6,6000,60,0,0,0.082,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961552,77.696036,ring_road,17,2024-01-14,0.84,15.2,208.7,4.5,84.0,6000,60,1,1,0.146,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.958771,77.694542,ring_road,18,2024-01-14,0.847,14.4,245.8,4.6,84.7,6000,60,2,1,0.147,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956915,77.698055,ring_road,19,2024-01-14,0.838,15.8,169.5,4.5,83.8,6000,60,3,1,0.146,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957184,77.69857,ring_road,20,2024-01-14,0.848,14.4,208.7,4.6,84.8,6000,60,2,1,0.197,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959415,77.699339,ring_road,21,2024-01-14,0.362,40.0,79.5,0.8,36.2,6000,60,3,0,0.124,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960885,77.694893,ring_road,22,2024-01-14,0.161,49.1,41.3,0.3,16.1,6000,60,1,0,0.094,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.95965,77.697344,ring_road,23,2024-01-14,0.117,52.1,32.2,0.2,11.7,6000,60,1,0,0.088,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957544,77.69951,ring_road,0,2024-01-15,0.135,52.1,40.0,0.2,13.5,6000,60,2,0,0.04,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.961791,77.696611,ring_road,1,2024-01-15,0.168,49.2,41.5,0.3,16.8,6000,60,2,0,0.045,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.961163,77.699624,ring_road,2,2024-01-15,0.196,48.5,50.5,0.4,19.6,6000,60,1,0,0.049,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957619,77.695772,ring_road,3,2024-01-15,0.159,52.8,31.8,0.3,15.9,6000,60,0,0,0.044,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961913,77.698112,ring_road,4,2024-01-15,0.119,52.6,27.7,0.2,11.9,6000,60,2,0,0.038,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958956,77.697982,ring_road,5,2024-01-15,0.153,55.1,32.9,0.3,15.3,6000,60,1,0,0.043,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956942,77.695058,ring_road,6,2024-01-15,0.356,43.2,74.7,0.8,35.6,6000,60,1,0,0.073,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959433,77.695857,ring_road,7,2024-01-15,0.923,14.0,245.1,6.6,92.3,6000,60,3,1,0.158,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960238,77.694877,ring_road,8,2024-01-15,0.892,14.0,191.4,5.6,89.2,6000,60,3,1,0.154,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.959886,77.696609,ring_road,9,2024-01-15,0.849,18.6,225.9,4.7,84.9,6000,60,3,1,0.147,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959161,77.699916,ring_road,10,2024-01-15,0.39,41.3,106.8,0.9,39.0,6000,60,0,0,0.078,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.95936,77.697171,ring_road,11,2024-01-15,0.446,36.8,125.7,1.1,44.6,6000,60,0,0,0.087,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960781,77.698818,ring_road,12,2024-01-15,0.475,36.2,137.9,1.2,47.5,6000,60,2,0,0.091,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957995,77.697577,ring_road,13,2024-01-15,0.486,34.4,108.5,1.3,48.6,6000,60,2,0,0.093,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.95782,77.694672,ring_road,14,2024-01-15,0.506,34.5,123.5,1.4,50.6,6000,60,0,0,0.096,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.961061,77.700081,ring_road,15,2024-01-15,0.439,34.7,87.9,1.1,43.9,6000,60,2,0,0.086,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.961931,77.698952,ring_road,16,2024-01-15,0.423,35.5,94.1,1.0,42.3,6000,60,0,0,0.083,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956225,77.697772,ring_road,17,2024-01-15,0.807,17.3,162.5,3.9,80.7,6000,60,1,1,0.141,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960364,77.69503,ring_road,18,2024-01-15,0.752,24.6,164.2,3.2,75.2,6000,60,1,1,0.133,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.95961,77.694617,ring_road,19,2024-01-15,0.804,16.5,222.5,3.9,80.4,6000,60,2,1,0.141,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.9616,77.699623,ring_road,20,2024-01-15,0.835,17.7,243.9,4.4,83.5,6000,60,1,1,0.195,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.959026,77.695529,ring_road,21,2024-01-15,0.358,39.5,106.9,0.8,35.8,6000,60,2,0,0.124,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961124,77.698806,ring_road,22,2024-01-15,0.187,49.1,51.0,0.3,18.7,6000,60,0,0,0.098,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959048,77.695104,ring_road,23,2024-01-15,0.137,52.4,33.2,0.2,13.7,6000,60,0,0,0.091,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961019,77.697204,ring_road,0,2024-01-16,0.155,52.1,39.3,0.3,15.5,6000,60,0,0,0.043,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958016,77.697972,ring_road,1,2024-01-16,0.133,54.2,37.2,0.2,13.3,6000,60,3,0,0.04,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961568,77.697552,ring_road,2,2024-01-16,0.125,52.7,36.3,0.2,12.5,6000,60,0,0,0.039,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959039,77.697469,ring_road,3,2024-01-16,0.18,52.9,53.3,0.3,18.0,6000,60,1,0,0.047,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960844,77.698929,ring_road,4,2024-01-16,0.152,49.7,36.7,0.3,15.2,6000,60,0,0,0.043,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956745,77.695304,ring_road,5,2024-01-16,0.199,47.1,50.4,0.4,19.9,6000,60,0,0,0.05,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956486,77.696601,ring_road,6,2024-01-16,0.44,37.5,121.4,1.1,44.0,6000,60,0,0,0.086,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956487,77.698008,ring_road,7,2024-01-16,0.897,12.0,208.7,5.8,89.7,6000,60,2,1,0.155,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961174,77.699231,ring_road,8,2024-01-16,0.927,14.7,275.8,6.7,92.7,6000,60,0,1,0.159,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.961009,77.695192,ring_road,9,2024-01-16,0.888,14.8,213.6,5.5,88.8,6000,60,1,1,0.153,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961961,77.698473,ring_road,10,2024-01-16,0.356,44.6,71.3,0.8,35.6,6000,60,0,0,0.073,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.957572,77.698725,ring_road,11,2024-01-16,0.383,41.7,107.9,0.9,38.3,6000,60,2,0,0.077,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957325,77.695304,ring_road,12,2024-01-16,0.55,30.4,112.4,1.6,55.0,6000,60,3,0,0.103,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961406,77.695613,ring_road,13,2024-01-16,0.477,37.1,113.4,1.2,47.7,6000,60,1,0,0.091,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.959248,77.696341,ring_road,14,2024-01-16,0.515,34.6,148.3,1.4,51.5,6000,60,3,0,0.097,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.95877,77.698811,ring_road,15,2024-01-16,0.437,36.6,90.8,1.1,43.7,6000,60,3,0,0.086,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.961671,77.695819,ring_road,16,2024-01-16,0.353,42.5,91.6,0.8,35.3,6000,60,3,0,0.073,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960518,77.697951,ring_road,17,2024-01-16,0.778,20.0,183.3,3.5,77.8,6000,60,0,1,0.137,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958686,77.700008,ring_road,18,2024-01-16,0.826,19.8,241.4,4.2,82.6,6000,60,2,1,0.144,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961001,77.696961,ring_road,19,2024-01-16,0.772,21.9,195.5,3.4,77.2,6000,60,2,1,0.136,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960757,77.694503,ring_road,20,2024-01-16,0.828,20.3,226.3,4.3,82.8,6000,60,1,1,0.194,inbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.959469,77.696302,ring_road,21,2024-01-16,0.37,44.0,99.8,0.8,37.0,6000,60,0,0,0.126,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957369,77.695139,ring_road,22,2024-01-16,0.114,53.4,28.6,0.2,11.4,6000,60,3,0,0.087,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959624,77.699502,ring_road,23,2024-01-16,0.161,52.3,36.0,0.3,16.1,6000,60,0,0,0.094,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956654,77.694675,ring_road,0,2024-01-17,0.157,54.1,46.1,0.3,15.7,6000,60,0,0,0.044,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958059,77.697946,ring_road,1,2024-01-17,0.158,52.5,38.2,0.3,15.8,6000,60,3,0,0.044,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961603,77.694754,ring_road,2,2024-01-17,0.11,57.2,24.6,0.2,11.0,6000,60,2,0,0.037,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956128,77.697938,ring_road,3,2024-01-17,0.134,51.6,40.1,0.2,13.4,6000,60,2,0,0.04,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.96185,77.699461,ring_road,4,2024-01-17,0.197,51.0,46.5,0.4,19.7,6000,60,3,0,0.05,outbound,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.961995,77.696799,ring_road,5,2024-01-17,0.153,52.6,45.5,0.3,15.3,6000,60,2,0,0.043,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.957089,77.695355,ring_road,6,2024-01-17,0.435,36.6,103.1,1.1,43.5,6000,60,3,0,0.085,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958517,77.696339,ring_road,7,2024-01-17,0.896,14.4,199.8,5.7,89.6,6000,60,3,1,0.154,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.961583,77.696156,ring_road,8,2024-01-17,0.929,14.8,221.8,6.7,92.9,6000,60,2,1,0.159,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960179,77.695876,ring_road,9,2024-01-17,0.897,17.1,214.4,5.8,89.7,6000,60,2,1,0.155,one_way,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.958819,77.699726,ring_road,10,2024-01-17,0.377,41.2,112.2,0.8,37.7,6000,60,1,0,0.076,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.95996,77.697208,ring_road,11,2024-01-17,0.441,36.0,106.0,1.1,44.1,6000,60,1,0,0.086,outbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.958726,77.697809,ring_road,12,2024-01-17,0.48,38.5,132.0,1.2,48.0,6000,60,1,0,0.092,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.96148,77.696124,ring_road,13,2024-01-17,0.479,35.6,140.3,1.2,47.9,6000,60,3,0,0.092,both,0,cloudy,synthetic
Outer Ring Road (E),Marathahalli,12.956489,77.697133,ring_road,14,2024-01-17,0.523,34.5,122.4,1.4,52.3,6000,60,0,0,0.098,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957344,77.696188,ring_road,15,2024-01-17,0.41,36.1,86.0,1.0,41.0,6000,60,0,0,0.082,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.961316,77.69497,ring_road,16,2024-01-17,0.404,38.2,92.0,0.9,40.4,6000,60,1,0,0.081,inbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.960403,77.696687,ring_road,17,2024-01-17,0.8,21.9,209.9,3.8,80.0,6000,60,3,1,0.14,both,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.956763,77.696873,ring_road,18,2024-01-17,0.752,22.5,197.9,3.2,75.2,6000,60,2,1,0.133,one_way,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.958867,77.698965,ring_road,19,2024-01-17,0.842,15.3,207.1,4.5,84.2,6000,60,3,1,0.146,inbound,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.956532,77.696197,ring_road,20,2024-01-17,0.832,19.1,196.9,4.4,83.2,6000,60,2,1,0.195,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958822,77.697895,ring_road,21,2024-01-17,0.418,39.9,123.9,1.0,41.8,6000,60,1,0,0.133,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.959369,77.699804,ring_road,22,2024-01-17,0.164,49.5,40.3,0.3,16.4,6000,60,1,0,0.095,both,0,rainy,synthetic
Outer Ring Road (E),Marathahalli,12.957555,77.69525,ring_road,23,2024-01-17,0.147,55.4,37.3,0.3,14.7,6000,60,0,0,0.092,one_way,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.95877,77.70003,ring_road,0,2024-01-18,0.124,53.4,25.1,0.2,12.4,6000,60,0,0,0.039,outbound,0,clear,synthetic
Outer Ring Road (E),Marathahalli,12.958939,77.695817,ring_road,1,2024-01-18,0.177,52.5,37.5,0.3,17.7,6000,60,3,0,0.047,outbound,0,clear,synthetic
